metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,ddpm,1920,0.9289894004507367,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,ddpm,2112,0.9197592083404359,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,192,0.9997545676256614,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,384,0.9930780365711122,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,576,0.9999727312390925,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,768,0.9993416779960683,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,960,0.9994782788825757,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,1152,0.9998730780388744,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,1344,0.9999600994358172,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,1536,0.9998765909352958,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,1728,0.9997434256323805,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,1920,0.9999266763049363,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,decaf,2112,0.9999979823088844,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,192,0.9982638888888888,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,384,0.9994678247006235,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,576,0.9999547887731483,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,768,0.999969482421875,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,960,0.9999804075235109,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,1152,0.9999954788773149,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,1344,0.9999966709278789,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,1536,0.9999949037834313,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,1728,0.9999969806763285,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,1920,0.999995924621805,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,dpgan,2112,0.9999986529591792,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_xgb,detection_xgb,synthcity.metrics.eval_detection,great,192,0.7643229166666666,191,191,step_192_real.parquet,step_192_synth.parquet,
