metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,ddpm,1920,0.37568701069990545,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,ddpm,2112,0.48460233801283065,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,192,0.5461128678902116,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,384,0.5572718022063649,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,576,0.4304291061451668,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,768,0.5109784294577205,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,960,0.5264099031805122,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,1152,0.4623509381128896,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,1344,0.49345024009149246,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,1536,0.48978335983365956,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,1728,0.4364427334943639,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,1920,0.4589609415753782,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,decaf,2112,0.48666199117216796,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,192,0.4739027881117725,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,384,0.391240157480315,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,576,0.6296084205933682,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,768,0.06882003086065154,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,960,0.5084172952586207,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,1152,0.09478677724364785,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,1344,0.0864205795748109,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,1536,0.2893657248858447,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,1728,0.3267666538065844,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,1920,0.41796875,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,dpgan,2112,0.3337236384111384,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,great,192,0.5357142857142857,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,great,384,0.4950154622395833,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,great,576,0.5342723350088473,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,great,768,0.5694685692880669,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,192,0.5243882275132276,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,384,0.4834365644479987,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,576,0.4951352483199414,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,768,0.46385989718967013,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,960,0.49343325496342744,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,1152,0.46752277784104984,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,1344,0.49521937440908975,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,1536,0.4884274589105595,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,1728,0.4876926697181405,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,1920,0.4803120517083986,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,nflow,2112,0.5454164987266485,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,pategan,192,0.432159908234127,191,191,step_192_real.parquet,step_192_synth.parquet,
