metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
inv_kl_divergence,inv_kl_divergence,ddpm,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,ddpm,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,ddpm,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,ddpm,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,ddpm,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,1344,,,,step_1344_real.parquet,step_1344_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,1536,,,,step_1536_real.parquet,step_1536_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,1728,,,,step_1728_real.parquet,step_1728_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,1920,,,,step_1920_real.parquet,step_1920_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,decaf,2112,,,,step_2112_real.parquet,step_2112_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,192,,,,step_192_real.parquet,step_192_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,384,,,,step_384_real.parquet,step_384_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,576,,,,step_576_real.parquet,step_576_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,768,,,,step_768_real.parquet,step_768_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,960,,,,step_960_real.parquet,step_960_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
inv_kl_divergence,inv_kl_divergence,dpgan,1152,,,,step_1152_real.parquet,step_1152_synth.parquet,"Cannot setitem on a Categorical with a new category (0), set the categories first"
