metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
identifiability_score,identifiability_score,decaf,1920,0.29598749348619074,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,decaf,2112,0.29038370440549505,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
identifiability_score,identifiability_score,dpgan,192,0.3507853403141361,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,dpgan,384,0.0783289817232376,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,dpgan,576,0.10434782608695652,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,dpgan,768,0.10299869621903521,767,767,step_768_real.parquet,step_768_synth.parquet,
identifiability_score,identifiability_score,dpgan,960,0.16684045881126172,959,959,step_960_real.parquet,step_960_synth.parquet,
identifiability_score,identifiability_score,dpgan,1152,0.0026064291920069507,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
identifiability_score,identifiability_score,dpgan,1344,0.034996276991809384,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
identifiability_score,identifiability_score,dpgan,1536,0.028013029315960912,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
identifiability_score,identifiability_score,dpgan,1728,0.055587724377533294,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
identifiability_score,identifiability_score,dpgan,1920,0.03282959874934862,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,dpgan,2112,0.03505447655139744,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
identifiability_score,identifiability_score,great,192,0.5340314136125655,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,great,384,0.4516971279373368,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,great,576,0.4747826086956522,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,great,768,0.4211212516297262,767,767,step_768_real.parquet,step_768_synth.parquet,
identifiability_score,identifiability_score,nflow,192,0.42408376963350786,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,nflow,384,0.402088772845953,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,nflow,576,0.42782608695652175,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,nflow,768,0.3963494132985658,767,767,step_768_real.parquet,step_768_synth.parquet,
identifiability_score,identifiability_score,nflow,960,0.3806047966631908,959,959,step_960_real.parquet,step_960_synth.parquet,
identifiability_score,identifiability_score,nflow,1152,0.3362293657688966,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
identifiability_score,identifiability_score,nflow,1344,0.31198808637379,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
identifiability_score,identifiability_score,nflow,1536,0.3276872964169381,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
identifiability_score,identifiability_score,nflow,1728,0.33294730746960044,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
