metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
DPCM,dpcm,dpgan,576,0.8563352675509833,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,dpgan,768,0.8700464150439752,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,dpgan,960,0.9127560327808225,959,959,step_960_real.parquet,step_960_synth.parquet,
DPCM,dpcm,dpgan,1152,0.792080721806581,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
DPCM,dpcm,dpgan,1344,0.8145771930914814,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
DPCM,dpcm,dpgan,1536,0.8522846401494676,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
DPCM,dpcm,dpgan,1728,0.7629879058457432,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
DPCM,dpcm,dpgan,1920,0.9006056674725357,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
DPCM,dpcm,dpgan,2112,0.8782974769259596,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
DPCM,dpcm,great,192,0.8385222245707267,191,191,step_192_real.parquet,step_192_synth.parquet,
DPCM,dpcm,great,384,0.9150474053088301,383,383,step_384_real.parquet,step_384_synth.parquet,
DPCM,dpcm,great,576,0.9677636264900992,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,great,768,0.9719418240866915,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,nflow,192,0.8946107363116452,191,191,step_192_real.parquet,step_192_synth.parquet,
DPCM,dpcm,nflow,384,0.8837372464724195,383,383,step_384_real.parquet,step_384_synth.parquet,
DPCM,dpcm,nflow,576,0.9205549673456076,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,nflow,768,0.9145393396462659,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,nflow,960,0.9423714356242714,959,959,step_960_real.parquet,step_960_synth.parquet,
DPCM,dpcm,nflow,1152,0.9159114486172729,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
DPCM,dpcm,nflow,1344,0.900317415829579,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
DPCM,dpcm,nflow,1536,0.9079019238271533,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
DPCM,dpcm,nflow,1728,0.8876458891507545,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
DPCM,dpcm,nflow,1920,0.9069657621266566,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
DPCM,dpcm,nflow,2112,0.9161181778393644,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
DPCM,dpcm,pategan,192,0.7880667327384211,191,191,step_192_real.parquet,step_192_synth.parquet,
DPCM,dpcm,pategan,384,0.8838851069746821,383,383,step_384_real.parquet,step_384_synth.parquet,
DPCM,dpcm,pategan,576,0.8143752463308331,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,pategan,768,0.8003702443749661,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,pategan,960,0.8891002472240691,959,959,step_960_real.parquet,step_960_synth.parquet,
DPCM,dpcm,pategan,1152,0.7852464394709459,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
DPCM,dpcm,pategan,1344,0.8465494680298363,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
DPCM,dpcm,pategan,1536,0.8568783187853451,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
DPCM,dpcm,pategan,1728,0.8452240095825013,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
DPCM,dpcm,pategan,1920,0.8902390584755008,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
DPCM,dpcm,pategan,2112,0.9011860841305666,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
DPCM,dpcm,rtvae,192,0.9483667596007518,191,191,step_192_real.parquet,step_192_synth.parquet,
DPCM,dpcm,rtvae,384,0.9005423872839068,383,383,step_384_real.parquet,step_384_synth.parquet,
DPCM,dpcm,rtvae,576,0.939450100291716,575,575,step_576_real.parquet,step_576_synth.parquet,
DPCM,dpcm,rtvae,768,0.8908718151504686,767,767,step_768_real.parquet,step_768_synth.parquet,
DPCM,dpcm,rtvae,960,0.90920999789367,959,959,step_960_real.parquet,step_960_synth.parquet,
